ProductName,Vendor,ClassType,CommonCode,BeverageType,Size,VendorNumber,ClassID,ClassTypeName,ClassTypeNo,Brand,CommonCodeName,CommonCodeNo,Listed_NonListed,PackSize,PackSizeInd,Bottles
WHISKEY WILLY'S EXTREME BLOODY MARY MIX - LW PF CKTL MX - 1.0 LTR,WHISKEY WILLY'S  ( 8436 ),LW PF CKTL MX  ( 6170 ),WKY WL XT BL MRY  ( 1179681 ),Spirit,1.0 LTR,8436,Cocktails,LW PF CKTL MX,6170,WHISKEY WILLY'S EXTREME BLOODY MARY MIX,WKY WL XT BL MRY,1179681,Non-Listed,12,Actual,8
WHISKEY WILLY'S EXTREME BLOODY MARY MIX - LW PF CKTL MX - 1.0 LTR,WHISKEY WILLY'S  ( 8436 ),LW PF CKTL MX  ( 6170 ),WKY WL XT BL MRY  ( 1179681 ),Spirit,1.0 LTR,8436,Cocktails,LW PF CKTL MX,6170,WHISKEY WILLY'S EXTREME BLOODY MARY MIX,WKY WL XT BL MRY,1179681,Non-Listed,12,Actual,15
WHISKEY WILLY'S ORIGINAL BLOODY MARY MIX - LW PF CKTL MX - 1.0 LTR,WHISKEY WILLY'S  ( 8436 ),LW PF CKTL MX  ( 6170 ),WKY WL OG BL MRY  ( 1179683 ),Spirit,1.0 LTR,8436,Cocktails,LW PF CKTL MX,6170,WHISKEY WILLY'S ORIGINAL BLOODY MARY MIX,WKY WL OG BL MRY,1179683,Listed,12,Actual,311
WHISKEY WILLY'S ORIGINAL BLOODY MARY MIX - LW PF CKTL MX - 1.0 LTR,WHISKEY WILLY'S  ( 8436 ),LW PF CKTL MX  ( 6170 ),WKY WL OG BL MRY  ( 1179683 ),Spirit,1.0 LTR,8436,Cocktails,LW PF CKTL MX,6170,WHISKEY WILLY'S ORIGINAL BLOODY MARY MIX,WKY WL OG BL MRY,1179683,Listed,12,Actual,383
WHITETAIL CARAMEL FLAVORED WHISKEY - MISC US WHSKY - 375 ML,WESTRN SPTS BEV  ( 8400 ),MISC US WHSKY  ( 1183 ),WHTTAIL CRML WSK  ( 1174988 ),Spirit,375 ML,8400,Whiskey,MISC US WHSKY,1183,WHITETAIL CARAMEL FLAVORED WHISKEY,WHTTAIL CRML WSK,1174988,Non-Listed,6,Actual,4
WHITETAIL CARAMEL FLAVORED WHISKEY - MISC US WHSKY - 375 ML,WESTRN SPTS BEV  ( 8400 ),MISC US WHSKY  ( 1183 ),WHTTAIL CRML WSK  ( 1174988 ),Spirit,375 ML,8400,Whiskey,MISC US WHSKY,1183,WHITETAIL CARAMEL FLAVORED WHISKEY,WHTTAIL CRML WSK,1174988,Non-Listed,6,Actual,8
WHITETAIL CARAMEL FLAVORED WHISKEY - MISC US WHSKY - 50 ML,WESTRN SPTS BEV  ( 8400 ),MISC US WHSKY  ( 1183 ),WHTTAIL CRML WSK  ( 1174988 ),Spirit,50 ML,8400,Whiskey,MISC US WHSKY,1183,WHITETAIL CARAMEL FLAVORED WHISKEY,WHTTAIL CRML WSK,1174988,Non-Listed,60,Actual,2
WHITETAIL CARAMEL FLAVORED WHISKEY - MISC US WHSKY - 750 ML,WESTRN SPTS BEV  ( 8400 ),MISC US WHSKY  ( 1183 ),WHTTAIL CRML WSK  ( 1174988 ),Spirit,750 ML,8400,Whiskey,MISC US WHSKY,1183,WHITETAIL CARAMEL FLAVORED WHISKEY,WHTTAIL CRML WSK,1174988,Non-Listed,6,Actual,2
WILD TURKEY 101 - STRT BOURBON - 1.0 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,1.0 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,2056
WILD TURKEY 101 - STRT BOURBON - 1.0 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,1.0 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,2769
WILD TURKEY 101 - STRT BOURBON - 1.75 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,1.75 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,6,Actual,1433
WILD TURKEY 101 - STRT BOURBON - 1.75 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,1.75 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,6,Actual,1444
WILD TURKEY 101 - STRT BOURBON - 200 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,200 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,24,Actual,1914
WILD TURKEY 101 - STRT BOURBON - 200 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,200 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,24,Actual,2179
WILD TURKEY 101 - STRT BOURBON - 375 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,375 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,3678
WILD TURKEY 101 - STRT BOURBON - 375 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,375 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,5129
WILD TURKEY 101 - STRT BOURBON - 50 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,50 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,120,Actual,6068
WILD TURKEY 101 - STRT BOURBON - 50 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,50 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,120,Actual,7014
WILD TURKEY 101 - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,1871
WILD TURKEY 101 - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,2614
WILD TURKEY 101 - STRT BOURBON - 750 ML TRV,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML TRV,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,625
WILD TURKEY 101 - STRT BOURBON - 750 ML TRV,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML TRV,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101,WILD TURKEY 101,49400,Listed,12,Actual,789
WILD TURKEY 101 W/COCKTAIL KIT - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101 W/COCKTAIL KIT,WILD TURKEY 101,49400,Non-Listed,6,Actual,18
WILD TURKEY 101 W/COCKTAIL KIT - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101 W/COCKTAIL KIT,WILD TURKEY 101,49400,Non-Listed,6,Actual,408
WILD TURKEY 101 W/COCKTAIL KIT - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101 W/COCKTAIL KIT,WILD TURKEY 101,49400,Non-Listed,6,Actual,847
WILD TURKEY 101 W/COCKTAIL KIT - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101 W/COCKTAIL KIT,WILD TURKEY 101,49400,Non-Listed,6,Actual,1278
WILD TURKEY 101 W/GLASS BOOT - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101 W/GLASS BOOT,WILD TURKEY 101,49400,Non-Listed,6,Actual,42
WILD TURKEY 101 W/GLASS BOOT - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 101  ( 49400 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 101 W/GLASS BOOT,WILD TURKEY 101,49400,Non-Listed,6,Actual,456
WILD TURKEY 81 - STRT BOURBON - 1.0 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,1.0 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,12,Actual,612
WILD TURKEY 81 - STRT BOURBON - 1.0 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,1.0 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,12,Actual,801
WILD TURKEY 81 - STRT BOURBON - 1.75 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,1.75 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,6,Actual,677
WILD TURKEY 81 - STRT BOURBON - 1.75 LTR,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,1.75 LTR,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,6,Actual,771
WILD TURKEY 81 - STRT BOURBON - 375 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,375 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,12,Actual,684
WILD TURKEY 81 - STRT BOURBON - 375 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,375 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,12,Actual,860
WILD TURKEY 81 - STRT BOURBON - 375 ML,PREISS IMPORTRS  ( 2988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,375 ML,2988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Non-Listed,12,Actual,12
WILD TURKEY 81 - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,12,Actual,1172
WILD TURKEY 81 - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81,WILD TURKEY 81,1177158,Listed,12,Actual,1764
WILD TURKEY 81 STRAIGHT RYE - STRAIGHT RYE - 750 ML,CAMPARI  ( 6988 ),STRAIGHT RYE  ( 1130 ),WILD TURKEY 81 R  ( 1179095 ),Spirit,750 ML,6988,Whiskey,STRAIGHT RYE,1130,WILD TURKEY 81 STRAIGHT RYE,WILD TURKEY 81 R,1179095,Listed,12,Actual,183
WILD TURKEY 81 STRAIGHT RYE - STRAIGHT RYE - 750 ML,CAMPARI  ( 6988 ),STRAIGHT RYE  ( 1130 ),WILD TURKEY 81 R  ( 1179095 ),Spirit,750 ML,6988,Whiskey,STRAIGHT RYE,1130,WILD TURKEY 81 STRAIGHT RYE,WILD TURKEY 81 R,1179095,Listed,12,Actual,251
WILD TURKEY 81 W/CAMO FLASK - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY 81  ( 1177158 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY 81 W/CAMO FLASK,WILD TURKEY 81,1177158,Non-Listed,6,Actual,2
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 1.0 LTR,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,1.0 LTR,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,12,Actual,895
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 1.0 LTR,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,1.0 LTR,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,12,Actual,1208
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 1.75 LTR,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,1.75 LTR,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,6,Actual,302
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 1.75 LTR,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,1.75 LTR,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,6,Actual,341
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 375 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,375 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,12,Actual,2781
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 375 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,375 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,12,Actual,3986
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 50 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,50 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,120,Actual,4446
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 50 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,50 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,120,Actual,5211
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,12,Actual,1386
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Listed,12,Actual,2018
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Non-Listed,12,Actual,48
WILD TURKEY AMERICAN HONEY - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY,WILD TURKEY HONY,1019667,Non-Listed,12,Actual,60
WILD TURKEY AMERICAN HONEY W/FREEZER TAP - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY W/FREEZER TAP,WILD TURKEY HONY,1019667,Non-Listed,6,Actual,24
WILD TURKEY AMERICAN HONEY W/FREEZER TAP - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY W/FREEZER TAP,WILD TURKEY HONY,1019667,Non-Listed,6,Actual,240
WILD TURKEY AMERICAN HONEY W/SHOT TAP - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY W/SHOT TAP,WILD TURKEY HONY,1019667,Non-Listed,6,Actual,407
WILD TURKEY AMERICAN HONEY W/SHOT TAP - SPECIALTY LIQ - 750 ML,CAMPARI  ( 6988 ),SPECIALTY LIQ  ( 7146 ),WILD TURKEY HONY  ( 1019667 ),Spirit,750 ML,6988,Cordials,SPECIALTY LIQ,7146,WILD TURKEY AMERICAN HONEY W/SHOT TAP,WILD TURKEY HONY,1019667,Non-Listed,6,Actual,413
WILD TURKEY DIAMOND ANNIVERSARY - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD T DMND ANNI  ( 1184503 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY DIAMOND ANNIVERSARY,WILD T DMND ANNI,1184503,Listed,6,Actual,66
WILD TURKEY DIAMOND ANNIVERSARY - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD T DMND ANNI  ( 1184503 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY DIAMOND ANNIVERSARY,WILD T DMND ANNI,1184503,Listed,6,Actual,115
WILD TURKEY FORGIVEN - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD T FRGVN 91  ( 1182311 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY FORGIVEN,WILD T FRGVN 91,1182311,Listed,6,Actual,29
WILD TURKEY FORGIVEN - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD T FRGVN 91  ( 1182311 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY FORGIVEN,WILD T FRGVN 91,1182311,Listed,6,Actual,40
WILD TURKEY RARE BREED - STRT BOURBON - 375 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY R B  ( 49404 ),Spirit,375 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY RARE BREED,WILD TURKEY R B,49404,Listed,12,Actual,381
WILD TURKEY RARE BREED - STRT BOURBON - 375 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY R B  ( 49404 ),Spirit,375 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY RARE BREED,WILD TURKEY R B,49404,Listed,12,Actual,825
WILD TURKEY RARE BREED - STRT BOURBON - 50 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY R B  ( 49404 ),Spirit,50 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY RARE BREED,WILD TURKEY R B,49404,Non-Listed,60,Actual,78
WILD TURKEY RARE BREED - STRT BOURBON - 50 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY R B  ( 49404 ),Spirit,50 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY RARE BREED,WILD TURKEY R B,49404,Non-Listed,60,Actual,116
WILD TURKEY RARE BREED - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY R B  ( 49404 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY RARE BREED,WILD TURKEY R B,49404,Listed,6,Actual,460
WILD TURKEY RARE BREED - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY R B  ( 49404 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY RARE BREED,WILD TURKEY R B,49404,Listed,6,Actual,712
WILD TURKEY SPICED - WHISKY SPCLTY - 750 ML,CAMPARI  ( 6988 ),WHISKY SPCLTY  ( 7167 ),WILD TURKEY SPCD  ( 1182253 ),Spirit,750 ML,6988,Cordials,WHISKY SPCLTY,7167,WILD TURKEY SPICED,WILD TURKEY SPCD,1182253,Non-Listed,12,Actual,71
WILD TURKEY SPICED - WHISKY SPCLTY - 750 ML,CAMPARI  ( 6988 ),WHISKY SPCLTY  ( 7167 ),WILD TURKEY SPCD  ( 1182253 ),Spirit,750 ML,6988,Cordials,WHISKY SPCLTY,7167,WILD TURKEY SPICED,WILD TURKEY SPCD,1182253,Non-Listed,12,Actual,93
WILD TURKEY TRADITION 14 YEAR OLD - STRT BOURBON - 750 ML,CAMPARI  ( 6988 ),STRT BOURBON  ( 1120 ),WILD TURKEY TRDT  ( 52700 ),Spirit,750 ML,6988,Whiskey,STRT BOURBON,1120,WILD TURKEY TRADITION 14 YEAR OLD,WILD TURKEY TRDT,52700,Non-Listed,6,Actual,1
WILLETT FAMILY EST 2YR SMALL BATCH RYE - STRAIGHT RYE - 750 ML,KY BOURBON DIST  ( 3958 ),STRAIGHT RYE  ( 1130 ),WILLET FM 2Y SMB  ( 1185138 ),Spirit,750 ML,3958,Whiskey,STRAIGHT RYE,1130,WILLETT FAMILY EST 2YR SMALL BATCH RYE,WILLET FM 2Y SMB,1185138,Non-Listed,6,Actual,48
WILLETT FAMILY EST 2YR SMALL BATCH RYE - STRAIGHT RYE - 750 ML,KY BOURBON DIST  ( 3958 ),STRAIGHT RYE  ( 1130 ),WILLET FM 2Y SMB  ( 1185138 ),Spirit,750 ML,3958,Whiskey,STRAIGHT RYE,1130,WILLETT FAMILY EST 2YR SMALL BATCH RYE,WILLET FM 2Y SMB,1185138,Non-Listed,6,Actual,125
WILLETT POT STILL RESERVE WHISKEY - STRT BOURBON - 750 ML,KY BOURBON DIST  ( 3958 ),STRT BOURBON  ( 1120 ),WILLETT PT ST 94  ( 1169050 ),Spirit,750 ML,3958,Whiskey,STRT BOURBON,1120,WILLETT POT STILL RESERVE WHISKEY,WILLETT PT ST 94,1169050,Non-Listed,6,Actual,77
WILLETT POT STILL RESERVE WHISKEY - STRT BOURBON - 750 ML,KY BOURBON DIST  ( 3958 ),STRT BOURBON  ( 1120 ),WILLETT PT ST 94  ( 1169050 ),Spirit,750 ML,3958,Whiskey,STRT BOURBON,1120,WILLETT POT STILL RESERVE WHISKEY,WILLETT PT ST 94,1169050,Non-Listed,6,Actual,95
WILLETT XCF EXPLORATORY CASK FINISH - STRAIGHT RYE - 750 ML,KY BOURBON DIST  ( 3958 ),STRAIGHT RYE  ( 1130 ),WILLET XCF EXPLT  ( 1185396 ),Spirit,750 ML,3958,Whiskey,STRAIGHT RYE,1130,WILLETT XCF EXPLORATORY CASK FINISH,WILLET XCF EXPLT,1185396,Non-Listed,6,Actual,24
WILLIAM LARUE WELLER KENTUCKY BRN WHISKY - STRT BOURBON - 750 ML,SAZERAC COMPANY  ( 6610 ),STRT BOURBON  ( 1120 ),WL WELR CTN HRTG  ( 798000 ),Spirit,750 ML,6610,Whiskey,STRT BOURBON,1120,WILLIAM LARUE WELLER KENTUCKY BRN WHISKY,WL WELR CTN HRTG,798000,Non-Listed,3,Actual,15
WILLS CREEK NOCCALULA LULABELL RASP WINE - FRUIT OTHER - 750 ML,WILLS CREEK VY  ( 8573 ),FRUIT OTHER  ( 9169 ),WILS CRK LULABL  ( 50045952 ),Wine,750 ML,8573,Wines,FRUIT OTHER,9169,WILLS CREEK NOCCALULA LULABELL RASP WINE,WILS CRK LULABL,50045952,Listed,12,Actual,13
WILLS CREEK NOCCALULA LULABELL RASP WINE - FRUIT OTHER - 750 ML,WILLS CREEK VY  ( 8573 ),FRUIT OTHER  ( 9169 ),WILS CRK LULABL  ( 50045952 ),Wine,750 ML,8573,Wines,FRUIT OTHER,9169,WILLS CREEK NOCCALULA LULABELL RASP WINE,WILS CRK LULABL,50045952,Listed,12,Actual,31
WILLS CREEK VYD BRONZE MUSCADINE ALABAMA - WHT VARTL OTH - 750 ML,WILLS CREEK VY  ( 8573 ),WHT VARTL OTH  ( 9159 ),WILS CK BRNZ MS  ( 50045213 ),Wine,750 ML,8573,Wines,WHT VARTL OTH,9159,WILLS CREEK VYD BRONZE MUSCADINE ALABAMA,WILS CK BRNZ MS,50045213,Listed,12,Actual,43
WILLS CREEK VYD BRONZE MUSCADINE ALABAMA - WHT VARTL OTH - 750 ML,WILLS CREEK VY  ( 8573 ),WHT VARTL OTH  ( 9159 ),WILS CK BRNZ MS  ( 50045213 ),Wine,750 ML,8573,Wines,WHT VARTL OTH,9159,WILLS CREEK VYD BRONZE MUSCADINE ALABAMA,WILS CK BRNZ MS,50045213,Listed,12,Actual,50
WILLS CREEK VYD PRINCESS PEACH CHARD AL - WHT GENRC OTH - 750 ML,WILLS CREEK VY  ( 8573 ),WHT GENRC OTH  ( 9149 ),WILS CK PRINCSS  ( 50045206 ),Wine,750 ML,8573,Wines,WHT GENRC OTH,9149,WILLS CREEK VYD PRINCESS PEACH CHARD AL,WILS CK PRINCSS,50045206,Listed,12,Actual,23
